rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment
rxn_1874,k_rev (TST+T),3.4018e-06,cm^3/(mol*s),4.86113,17.6594,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1226,0.0980324,0.56062,"Fitted to 50 data points; dA = *|/ 2.1226, dn = +|- 0.0980324, dEa = +|- 0.56062 kJ/mol"
rxn_1874,k_for (TST+T),4.88518e-06,cm^3/(mol*s),4.78576,43.0469,kJ/mol,1.0 K,300.0 K,3000.0 K,2.11914,0.0978198,0.559404,"Fitted to 50 data points; dA = *|/ 2.11914, dn = +|- 0.0978198, dEa = +|- 0.559404 kJ/mol"
rxn_785,k_rev (TST),126899000.0,cm^3/(mol*s),1.89652,45.8695,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06146,0.00776853,0.0444261,"Fitted to 50 data points; dA = *|/ 1.06146, dn = +|- 0.00776853, dEa = +|- 0.0444261 kJ/mol"
rxn_785,k_rev (TST+T),271194.0,cm^3/(mol*s),2.63998,36.6604,kJ/mol,1.0 K,300.0 K,3000.0 K,1.45049,0.0484408,0.277019,"Fitted to 50 data points; dA = *|/ 1.45049, dn = +|- 0.0484408, dEa = +|- 0.277019 kJ/mol"
rxn_785,k_for (TST+T),6066.23,cm^3/(mol*s),2.67488,25.599,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0989,0.0122836,0.0702465,"Fitted to 50 data points; dA = *|/ 1.0989, dn = +|- 0.0122836, dEa = +|- 0.0702465 kJ/mol"
rxn_419,k_rev (TST),0.837424,cm^3/(mol*s),3.14397,24.7736,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19033,0.0226938,0.12978,"Fitted to 50 data points; dA = *|/ 1.19033, dn = +|- 0.0226938, dEa = +|- 0.12978 kJ/mol"
rxn_419,k_rev (TST+T),0.000203029,cm^3/(mol*s),4.14652,11.4118,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37937,0.0418927,0.239573,"Fitted to 50 data points; dA = *|/ 1.37937, dn = +|- 0.0418927, dEa = +|- 0.239573 kJ/mol"
rxn_419,k_for (TST+T),0.00126692,cm^3/(mol*s),4.39157,11.3175,kJ/mol,1.0 K,300.0 K,3000.0 K,1.57887,0.0594868,0.340188,"Fitted to 50 data points; dA = *|/ 1.57887, dn = +|- 0.0594868, dEa = +|- 0.340188 kJ/mol"
rxn_1997,k_rev (TST),0.806999,cm^3/(mol*s),3.61442,93.8426,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05701,0.00722191,0.0413001,"Fitted to 50 data points; dA = *|/ 1.05701, dn = +|- 0.00722191, dEa = +|- 0.0413001 kJ/mol"
rxn_1997,k_rev (TST+T),0.0464804,cm^3/(mol*s),3.95487,88.8165,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15952,0.0192779,0.110245,"Fitted to 50 data points; dA = *|/ 1.15952, dn = +|- 0.0192779, dEa = +|- 0.110245 kJ/mol"
rxn_1997,k_for (TST+T),0.00642588,cm^3/(mol*s),3.65012,-1.24146,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09304,0.0115874,0.0662651,"Fitted to 50 data points; dA = *|/ 1.09304, dn = +|- 0.0115874, dEa = +|- 0.0662651 kJ/mol"
rxn_1000,k_rev (TST),8.74774,cm^3/(mol*s),3.40925,61.1437,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04708,0.00599232,0.0342684,"Fitted to 50 data points; dA = *|/ 1.04708, dn = +|- 0.00599232, dEa = +|- 0.0342684 kJ/mol"
rxn_1000,k_rev (TST+T),9.52515e-08,cm^3/(mol*s),5.64124,36.2448,kJ/mol,1.0 K,300.0 K,3000.0 K,4.10901,0.184068,1.05264,"Fitted to 50 data points; dA = *|/ 4.10901, dn = +|- 0.184068, dEa = +|- 1.05264 kJ/mol"
rxn_1000,k_for (TST+T),1.71105e-08,cm^3/(mol*s),5.62995,51.2575,kJ/mol,1.0 K,300.0 K,3000.0 K,4.10707,0.184007,1.05229,"Fitted to 50 data points; dA = *|/ 4.10707, dn = +|- 0.184007, dEa = +|- 1.05229 kJ/mol"
rxn_1512,k_rev (TST),0.542898,cm^3/(mol*s),3.35583,37.6892,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04822,0.0061342,0.0350798,"Fitted to 50 data points; dA = *|/ 1.04822, dn = +|- 0.0061342, dEa = +|- 0.0350798 kJ/mol"
rxn_1512,k_rev (TST+T),2.75906e-06,cm^3/(mol*s),4.83186,19.855,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21568,0.103622,0.592587,"Fitted to 50 data points; dA = *|/ 2.21568, dn = +|- 0.103622, dEa = +|- 0.592587 kJ/mol"
rxn_1512,k_for (TST+T),1.01014e-07,cm^3/(mol*s),4.98466,48.5486,kJ/mol,1.0 K,300.0 K,3000.0 K,2.31966,0.109596,0.626749,"Fitted to 50 data points; dA = *|/ 2.31966, dn = +|- 0.109596, dEa = +|- 0.626749 kJ/mol"
rxn_1947,k_rev (TST),1.20231,cm^3/(mol*s),3.42043,31.9946,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02662,0.0034217,0.0195678,"Fitted to 50 data points; dA = *|/ 1.02662, dn = +|- 0.0034217, dEa = +|- 0.0195678 kJ/mol"
rxn_1947,k_rev (TST+T),3.78201e-05,cm^3/(mol*s),4.67278,16.2241,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97503,0.0886466,0.506946,"Fitted to 50 data points; dA = *|/ 1.97503, dn = +|- 0.0886466, dEa = +|- 0.506946 kJ/mol"
rxn_1947,k_for (TST+T),9.50652e-05,cm^3/(mol*s),4.86221,29.4613,kJ/mol,1.0 K,300.0 K,3000.0 K,2.03183,0.09234,0.528067,"Fitted to 50 data points; dA = *|/ 2.03183, dn = +|- 0.09234, dEa = +|- 0.528067 kJ/mol"
rxn_1017,k_rev (TST),19.6287,cm^3/(mol*s),3.36495,77.834,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06038,0.0076363,0.0436699,"Fitted to 50 data points; dA = *|/ 1.06038, dn = +|- 0.0076363, dEa = +|- 0.0436699 kJ/mol"
rxn_1017,k_rev (TST+T),6.54425e-06,cm^3/(mol*s),5.17642,56.9508,kJ/mol,1.0 K,300.0 K,3000.0 K,2.8774,0.137661,0.787243,"Fitted to 50 data points; dA = *|/ 2.8774, dn = +|- 0.137661, dEa = +|- 0.787243 kJ/mol"
rxn_1017,k_for (TST+T),6.94308e-07,cm^3/(mol*s),5.13013,24.0349,kJ/mol,1.0 K,300.0 K,3000.0 K,2.75995,0.132232,0.756201,"Fitted to 50 data points; dA = *|/ 2.75995, dn = +|- 0.132232, dEa = +|- 0.756201 kJ/mol"
rxn_363,k_rev (TST),37.2747,cm^3/(mol*s),3.58359,65.9086,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05228,0.0066376,0.0379586,"Fitted to 50 data points; dA = *|/ 1.05228, dn = +|- 0.0066376, dEa = +|- 0.0379586 kJ/mol"
rxn_363,k_rev (TST+T),0.00180244,cm^3/(mol*s),4.78268,50.6623,kJ/mol,1.0 K,300.0 K,3000.0 K,1.86939,0.0814867,0.466,"Fitted to 50 data points; dA = *|/ 1.86939, dn = +|- 0.0814867, dEa = +|- 0.466 kJ/mol"
rxn_363,k_for (TST+T),0.00052415,cm^3/(mol*s),4.58011,10.1598,kJ/mol,1.0 K,300.0 K,3000.0 K,1.78642,0.0755738,0.432186,"Fitted to 50 data points; dA = *|/ 1.78642, dn = +|- 0.0755738, dEa = +|- 0.432186 kJ/mol"
rxn_1605,k_rev (TST),7.77513,cm^3/(mol*s),3.38058,0.296087,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03149,0.0040382,0.0230934,"Fitted to 50 data points; dA = *|/ 1.03149, dn = +|- 0.0040382, dEa = +|- 0.0230934 kJ/mol"
rxn_1605,k_rev (TST+T),1.27788,cm^3/(mol*s),3.59285,-3.22643,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05165,0.00655912,0.0375098,"Fitted to 50 data points; dA = *|/ 1.05165, dn = +|- 0.00655912, dEa = +|- 0.0375098 kJ/mol"
rxn_1605,k_for (TST+T),0.455174,cm^3/(mol*s),3.94903,88.0191,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13736,0.0167646,0.095872,"Fitted to 50 data points; dA = *|/ 1.13736, dn = +|- 0.0167646, dEa = +|- 0.095872 kJ/mol"
rxn_1822,k_rev (TST),7.19094,cm^3/(mol*s),3.39976,36.051,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06101,0.00771419,0.0441153,"Fitted to 50 data points; dA = *|/ 1.06101, dn = +|- 0.00771419, dEa = +|- 0.0441153 kJ/mol"
rxn_1822,k_rev (TST+T),0.000342739,cm^3/(mol*s),4.60499,21.6236,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89906,0.0835381,0.477731,"Fitted to 50 data points; dA = *|/ 1.89906, dn = +|- 0.0835381, dEa = +|- 0.477731 kJ/mol"
rxn_1822,k_for (TST+T),0.000331291,cm^3/(mol*s),4.92937,123.028,kJ/mol,1.0 K,300.0 K,3000.0 K,2.14766,0.0995612,0.569363,"Fitted to 50 data points; dA = *|/ 2.14766, dn = +|- 0.0995612, dEa = +|- 0.569363 kJ/mol"
rxn_997,k_rev (TST),179.032,cm^3/(mol*s),3.43949,92.0727,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05,0.00635545,0.036345,"Fitted to 50 data points; dA = *|/ 1.05, dn = +|- 0.00635545, dEa = +|- 0.036345 kJ/mol"
rxn_997,k_rev (TST+T),0.00164375,cm^3/(mol*s),4.8437,75.1322,kJ/mol,1.0 K,300.0 K,3000.0 K,2.11979,0.0978601,0.559635,"Fitted to 50 data points; dA = *|/ 2.11979, dn = +|- 0.0978601, dEa = +|- 0.559635 kJ/mol"
rxn_997,k_for (TST+T),4.67259e-05,cm^3/(mol*s),4.70702,15.7746,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02498,0.0919001,0.525552,"Fitted to 50 data points; dA = *|/ 2.02498, dn = +|- 0.0919001, dEa = +|- 0.525552 kJ/mol"
rxn_1926,k_rev (TST),0.851322,cm^3/(mol*s),3.60858,75.3121,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06093,0.00770356,0.0440546,"Fitted to 50 data points; dA = *|/ 1.06093, dn = +|- 0.00770356, dEa = +|- 0.0440546 kJ/mol"
rxn_1926,k_rev (TST+T),0.00769907,cm^3/(mol*s),4.17048,67.0075,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31521,0.0356885,0.204092,"Fitted to 50 data points; dA = *|/ 1.31521, dn = +|- 0.0356885, dEa = +|- 0.204092 kJ/mol"
rxn_1926,k_for (TST+T),0.0689145,cm^3/(mol*s),4.09346,3.19804,kJ/mol,1.0 K,300.0 K,3000.0 K,1.28033,0.0321873,0.18407,"Fitted to 50 data points; dA = *|/ 1.28033, dn = +|- 0.0321873, dEa = +|- 0.18407 kJ/mol"
rxn_1353,k_rev (TST),6.68371,cm^3/(mol*s),3.45905,63.6581,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03792,0.00484807,0.0277247,"Fitted to 50 data points; dA = *|/ 1.03792, dn = +|- 0.00484807, dEa = +|- 0.0277247 kJ/mol"
rxn_1353,k_rev (TST+T),1.19436e-07,cm^3/(mol*s),5.63149,39.5375,kJ/mol,1.0 K,300.0 K,3000.0 K,4.25599,0.188646,1.07882,"Fitted to 50 data points; dA = *|/ 4.25599, dn = +|- 0.188646, dEa = +|- 1.07882 kJ/mol"
rxn_1353,k_for (TST+T),1.11103e-06,cm^3/(mol*s),5.62506,59.3405,kJ/mol,1.0 K,300.0 K,3000.0 K,4.18226,0.18637,1.0658,"Fitted to 50 data points; dA = *|/ 4.18226, dn = +|- 0.18637, dEa = +|- 1.0658 kJ/mol"
rxn_1861,k_rev (TST),8.91718,cm^3/(mol*s),3.21734,41.8564,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09999,0.012413,0.0709863,"Fitted to 50 data points; dA = *|/ 1.09999, dn = +|- 0.012413, dEa = +|- 0.0709863 kJ/mol"
rxn_1861,k_rev (TST+T),1.79961e-06,cm^3/(mol*s),5.08743,19.9222,kJ/mol,1.0 K,300.0 K,3000.0 K,2.72429,0.130539,0.746515,"Fitted to 50 data points; dA = *|/ 2.72429, dn = +|- 0.130539, dEa = +|- 0.746515 kJ/mol"
rxn_1861,k_for (TST+T),1.70086e-06,cm^3/(mol*s),5.22203,53.3922,kJ/mol,1.0 K,300.0 K,3000.0 K,2.82287,0.135169,0.772993,"Fitted to 50 data points; dA = *|/ 2.82287, dn = +|- 0.135169, dEa = +|- 0.772993 kJ/mol"
rxn_399,k_rev (TST),1.39526,cm^3/(mol*s),3.723,79.5125,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07752,0.00972521,0.0556158,"Fitted to 50 data points; dA = *|/ 1.07752, dn = +|- 0.00972521, dEa = +|- 0.0556158 kJ/mol"
rxn_399,k_rev (TST+T),0.0195402,cm^3/(mol*s),4.22845,71.1399,kJ/mol,1.0 K,300.0 K,3000.0 K,1.24983,0.0290468,0.166111,"Fitted to 50 data points; dA = *|/ 1.24983, dn = +|- 0.0290468, dEa = +|- 0.166111 kJ/mol"
rxn_399,k_for (TST+T),0.102368,cm^3/(mol*s),3.64663,-3.49915,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03276,0.00419924,0.0240143,"Fitted to 50 data points; dA = *|/ 1.03276, dn = +|- 0.00419924, dEa = +|- 0.0240143 kJ/mol"
rxn_80,k_rev (TST),214824.0,cm^3/(mol*s),2.40127,131.741,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31289,0.035458,0.202774,"Fitted to 50 data points; dA = *|/ 1.31289, dn = +|- 0.035458, dEa = +|- 0.202774 kJ/mol"
rxn_80,k_rev (TST+T),675.117,cm^3/(mol*s),3.09341,122.455,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05498,0.00697089,0.0398646,"Fitted to 50 data points; dA = *|/ 1.05498, dn = +|- 0.00697089, dEa = +|- 0.0398646 kJ/mol"
rxn_80,k_for (TST+T),415996.0,cm^3/(mol*s),2.34171,7.35222,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21413,0.0252719,0.144523,"Fitted to 50 data points; dA = *|/ 1.21413, dn = +|- 0.0252719, dEa = +|- 0.144523 kJ/mol"
rxn_1793,k_rev (TST),43.8453,cm^3/(mol*s),3.39589,87.9912,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0691,0.0087026,0.0497678,"Fitted to 50 data points; dA = *|/ 1.0691, dn = +|- 0.0087026, dEa = +|- 0.0497678 kJ/mol"
rxn_1793,k_rev (TST+T),3.25701e-05,cm^3/(mol*s),5.11324,68.703,kJ/mol,1.0 K,300.0 K,3000.0 K,2.90941,0.139102,0.795485,"Fitted to 50 data points; dA = *|/ 2.90941, dn = +|- 0.139102, dEa = +|- 0.795485 kJ/mol"
rxn_1793,k_for (TST+T),3.82693e-05,cm^3/(mol*s),5.03929,40.448,kJ/mol,1.0 K,300.0 K,3000.0 K,2.92206,0.139667,0.798717,"Fitted to 50 data points; dA = *|/ 2.92206, dn = +|- 0.139667, dEa = +|- 0.798717 kJ/mol"
rxn_1433,k_rev (TST),1939660.0,cm^3/(mol*s),2.06725,76.422,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43567,0.0471025,0.269366,"Fitted to 50 data points; dA = *|/ 1.43567, dn = +|- 0.0471025, dEa = +|- 0.269366 kJ/mol"
rxn_1433,k_rev (TST+T),5151.76,cm^3/(mol*s),2.78246,67.2541,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07683,0.00964079,0.055133,"Fitted to 50 data points; dA = *|/ 1.07683, dn = +|- 0.00964079, dEa = +|- 0.055133 kJ/mol"
rxn_1433,k_for (TST+T),19306.7,cm^3/(mol*s),2.58028,13.5072,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37269,0.0412598,0.235953,"Fitted to 50 data points; dA = *|/ 1.37269, dn = +|- 0.0412598, dEa = +|- 0.235953 kJ/mol"
rxn_1589,k_rev (TST),8.34185,cm^3/(mol*s),3.38125,1.34878,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06452,0.00814369,0.0465715,"Fitted to 50 data points; dA = *|/ 1.06452, dn = +|- 0.00814369, dEa = +|- 0.0465715 kJ/mol"
rxn_1589,k_rev (TST+T),1.15395,cm^3/(mol*s),3.61687,-2.09446,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06116,0.00773229,0.0442189,"Fitted to 50 data points; dA = *|/ 1.06116, dn = +|- 0.00773229, dEa = +|- 0.0442189 kJ/mol"
rxn_1589,k_for (TST+T),2.037,cm^3/(mol*s),3.87318,118.503,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11331,0.0139806,0.0799515,"Fitted to 50 data points; dA = *|/ 1.11331, dn = +|- 0.0139806, dEa = +|- 0.0799515 kJ/mol"
rxn_327,k_rev (TST),50.524,cm^3/(mol*s),3.23081,83.8187,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18626,0.0222475,0.127227,"Fitted to 50 data points; dA = *|/ 1.18626, dn = +|- 0.0222475, dEa = +|- 0.127227 kJ/mol"
rxn_327,k_rev (TST+T),17.6093,cm^3/(mol*s),3.35264,82.4482,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15679,0.0189709,0.108489,"Fitted to 50 data points; dA = *|/ 1.15679, dn = +|- 0.0189709, dEa = +|- 0.108489 kJ/mol"
rxn_327,k_for (TST+T),273.721,cm^3/(mol*s),3.09658,-6.33502,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05443,0.00690379,0.0394809,"Fitted to 50 data points; dA = *|/ 1.05443, dn = +|- 0.00690379, dEa = +|- 0.0394809 kJ/mol"
rxn_319,k_rev (TST),823.617,cm^3/(mol*s),3.22891,16.6132,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10044,0.012466,0.0712894,"Fitted to 50 data points; dA = *|/ 1.10044, dn = +|- 0.012466, dEa = +|- 0.0712894 kJ/mol"
rxn_319,k_rev (TST+T),1.67763,cm^3/(mol*s),3.97418,6.71582,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30331,0.0345044,0.197321,"Fitted to 50 data points; dA = *|/ 1.30331, dn = +|- 0.0345044, dEa = +|- 0.197321 kJ/mol"
rxn_319,k_for (TST+T),0.121472,cm^3/(mol*s),4.4181,75.1944,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46047,0.0493333,0.282124,"Fitted to 50 data points; dA = *|/ 1.46047, dn = +|- 0.0493333, dEa = +|- 0.282124 kJ/mol"
rxn_547,k_rev (TST),0.087791,cm^3/(mol*s),3.40238,9.57815,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06051,0.00765249,0.0437625,"Fitted to 50 data points; dA = *|/ 1.06051, dn = +|- 0.00765249, dEa = +|- 0.0437625 kJ/mol"
rxn_547,k_rev (TST+T),0.0006146,cm^3/(mol*s),3.9945,0.730417,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21744,0.0256265,0.146551,"Fitted to 50 data points; dA = *|/ 1.21744, dn = +|- 0.0256265, dEa = +|- 0.146551 kJ/mol"
rxn_547,k_for (TST+T),0.0460486,cm^3/(mol*s),3.99014,63.3376,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23481,0.0274721,0.157105,"Fitted to 50 data points; dA = *|/ 1.23481, dn = +|- 0.0274721, dEa = +|- 0.157105 kJ/mol"
rxn_14,k_rev (TST),0.0529157,cm^3/(mol*s),3.36856,61.3746,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03347,0.00428838,0.024524,"Fitted to 50 data points; dA = *|/ 1.03347, dn = +|- 0.00428838, dEa = +|- 0.024524 kJ/mol"
rxn_14,k_rev (TST+T),2.0858e-07,cm^3/(mol*s),4.87545,43.1689,kJ/mol,1.0 K,300.0 K,3000.0 K,2.28148,0.107435,0.614388,"Fitted to 50 data points; dA = *|/ 2.28148, dn = +|- 0.107435, dEa = +|- 0.614388 kJ/mol"
rxn_14,k_for (TST+T),1.74882e-06,cm^3/(mol*s),4.94612,18.4682,kJ/mol,1.0 K,300.0 K,3000.0 K,2.26538,0.106512,0.609113,"Fitted to 50 data points; dA = *|/ 2.26538, dn = +|- 0.106512, dEa = +|- 0.609113 kJ/mol"
rxn_1877,k_rev (TST),0.254144,cm^3/(mol*s),3.41977,12.3812,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05693,0.00721214,0.0412442,"Fitted to 50 data points; dA = *|/ 1.05693, dn = +|- 0.00721214, dEa = +|- 0.0412442 kJ/mol"
rxn_1877,k_rev (TST+T),0.00107901,cm^3/(mol*s),4.07337,3.04062,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27486,0.0316302,0.180884,"Fitted to 50 data points; dA = *|/ 1.27486, dn = +|- 0.0316302, dEa = +|- 0.180884 kJ/mol"
rxn_1877,k_for (TST+T),0.000235984,cm^3/(mol*s),4.11714,73.5762,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3236,0.0365162,0.208826,"Fitted to 50 data points; dA = *|/ 1.3236, dn = +|- 0.0365162, dEa = +|- 0.208826 kJ/mol"
rxn_3,k_rev (TST),0.366201,cm^3/(mol*s),3.56938,42.3593,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05697,0.00721646,0.0412689,"Fitted to 50 data points; dA = *|/ 1.05697, dn = +|- 0.00721646, dEa = +|- 0.0412689 kJ/mol"
rxn_3,k_rev (TST+T),0.152624,cm^3/(mol*s),3.66967,41.6097,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07125,0.00896422,0.0512639,"Fitted to 50 data points; dA = *|/ 1.07125, dn = +|- 0.00896422, dEa = +|- 0.0512639 kJ/mol"
rxn_3,k_for (TST+T),0.988392,cm^3/(mol*s),3.22607,-6.57741,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16268,0.019633,0.112276,"Fitted to 50 data points; dA = *|/ 1.16268, dn = +|- 0.019633, dEa = +|- 0.112276 kJ/mol"
rxn_1187,k_rev (TST),5.36591,cm^3/(mol*s),3.50661,144.284,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03784,0.00483761,0.027665,"Fitted to 50 data points; dA = *|/ 1.03784, dn = +|- 0.00483761, dEa = +|- 0.027665 kJ/mol"
rxn_1187,k_rev (TST+T),1.44514,cm^3/(mol*s),3.66118,142.057,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07836,0.0098267,0.0561962,"Fitted to 50 data points; dA = *|/ 1.07836, dn = +|- 0.0098267, dEa = +|- 0.0561962 kJ/mol"
rxn_1187,k_for (TST+T),0.565197,cm^3/(mol*s),3.68151,-2.0458,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08145,0.0101988,0.0583241,"Fitted to 50 data points; dA = *|/ 1.08145, dn = +|- 0.0101988, dEa = +|- 0.0583241 kJ/mol"
rxn_1838,k_rev (TST),20.4566,cm^3/(mol*s),3.26404,54.8743,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08944,0.0111577,0.0638079,"Fitted to 50 data points; dA = *|/ 1.08944, dn = +|- 0.0111577, dEa = +|- 0.0638079 kJ/mol"
rxn_1838,k_rev (TST+T),6.83218e-07,cm^3/(mol*s),5.35775,31.2097,kJ/mol,1.0 K,300.0 K,3000.0 K,3.46705,0.161942,0.926101,"Fitted to 50 data points; dA = *|/ 3.46705, dn = +|- 0.161942, dEa = +|- 0.926101 kJ/mol"
rxn_1838,k_for (TST+T),6.70561e-07,cm^3/(mol*s),5.45172,52.2858,kJ/mol,1.0 K,300.0 K,3000.0 K,3.58741,0.166387,0.951521,"Fitted to 50 data points; dA = *|/ 3.58741, dn = +|- 0.166387, dEa = +|- 0.951521 kJ/mol"
rxn_985,k_rev (TST),0.306438,cm^3/(mol*s),3.45139,-1.24445,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04344,0.00553878,0.0316748,"Fitted to 50 data points; dA = *|/ 1.04344, dn = +|- 0.00553878, dEa = +|- 0.0316748 kJ/mol"
rxn_985,k_rev (TST+T),0.0918888,cm^3/(mol*s),3.59263,-3.25143,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07872,0.00986959,0.0564415,"Fitted to 50 data points; dA = *|/ 1.07872, dn = +|- 0.00986959, dEa = +|- 0.0564415 kJ/mol"
rxn_985,k_for (TST+T),0.540751,cm^3/(mol*s),3.85719,113.398,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14213,0.0173096,0.0989886,"Fitted to 50 data points; dA = *|/ 1.14213, dn = +|- 0.0173096, dEa = +|- 0.0989886 kJ/mol"
rxn_13,k_rev (TST),0.0501391,cm^3/(mol*s),3.34316,52.5371,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06065,0.00766962,0.0438604,"Fitted to 50 data points; dA = *|/ 1.06065, dn = +|- 0.00766962, dEa = +|- 0.0438604 kJ/mol"
rxn_13,k_rev (TST+T),7.01139e-06,cm^3/(mol*s),4.41299,38.6579,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62017,0.06285,0.359422,"Fitted to 50 data points; dA = *|/ 1.62017, dn = +|- 0.06285, dEa = +|- 0.359422 kJ/mol"
rxn_13,k_for (TST+T),9.95923e-06,cm^3/(mol*s),4.51024,9.13332,kJ/mol,1.0 K,300.0 K,3000.0 K,1.67895,0.0674917,0.385967,"Fitted to 50 data points; dA = *|/ 1.67895, dn = +|- 0.0674917, dEa = +|- 0.385967 kJ/mol"
rxn_118,k_rev (TST),31.0869,cm^3/(mol*s),3.27112,78.7317,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16817,0.0202461,0.115782,"Fitted to 50 data points; dA = *|/ 1.16817, dn = +|- 0.0202461, dEa = +|- 0.115782 kJ/mol"
rxn_118,k_rev (TST+T),0.258162,cm^3/(mol*s),3.84579,70.7904,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11253,0.0138895,0.0794301,"Fitted to 50 data points; dA = *|/ 1.11253, dn = +|- 0.0138895, dEa = +|- 0.0794301 kJ/mol"
rxn_118,k_for (TST+T),0.853911,cm^3/(mol*s),3.88456,2.89923,kJ/mol,1.0 K,300.0 K,3000.0 K,1.2124,0.0250867,0.143464,"Fitted to 50 data points; dA = *|/ 1.2124, dn = +|- 0.0250867, dEa = +|- 0.143464 kJ/mol"
rxn_5,k_rev (TST),1.50669,cm^3/(mol*s),3.70106,66.0074,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07432,0.00933759,0.0533991,"Fitted to 50 data points; dA = *|/ 1.07432, dn = +|- 0.00933759, dEa = +|- 0.0533991 kJ/mol"
rxn_5,k_rev (TST+T),0.104839,cm^3/(mol*s),4.01389,60.205,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15594,0.0188756,0.107944,"Fitted to 50 data points; dA = *|/ 1.15594, dn = +|- 0.0188756, dEa = +|- 0.107944 kJ/mol"
rxn_5,k_for (TST+T),0.145124,cm^3/(mol*s),3.48982,-5.51628,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07514,0.00943702,0.0539677,"Fitted to 50 data points; dA = *|/ 1.07514, dn = +|- 0.00943702, dEa = +|- 0.0539677 kJ/mol"
rxn_1896,k_rev (TST),0.200585,cm^3/(mol*s),3.41759,11.9779,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04714,0.00599989,0.0343117,"Fitted to 50 data points; dA = *|/ 1.04714, dn = +|- 0.00599989, dEa = +|- 0.0343117 kJ/mol"
rxn_1896,k_rev (TST+T),0.00250975,cm^3/(mol*s),3.9426,4.70162,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23313,0.027295,0.156093,"Fitted to 50 data points; dA = *|/ 1.23313, dn = +|- 0.027295, dEa = +|- 0.156093 kJ/mol"
