rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment,A_log10,Ea_yj
rxn_1938,k_for (TST+T),7.00649e-05,cm^3/(mol*s),4.5168,62.4066,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69743,0.0689176,0.394121,"Fitted to 50 data points; dA = *|/ 1.69743, dn = +|- 0.0689176, dEa = +|- 0.394121 kJ/mol",-4.1544994935020965,1.1028454268535215
rxn_1907,k_for (TST+T),3.10022,cm^3/(mol*s),3.38362,12.4361,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62323,0.0630962,0.36083,"Fitted to 50 data points; dA = *|/ 1.62323, dn = +|- 0.0630962, dEa = +|- 0.36083 kJ/mol",0.4913925136393954,-0.3439328065657723
rxn_840,k_for (TST+T),0.256515,cm^3/(mol*s),4.38018,87.9974,kJ/mol,1.0 K,300.0 K,3000.0 K,1.56728,0.0585275,0.334702,"Fitted to 50 data points; dA = *|/ 1.56728, dn = +|- 0.0585275, dEa = +|- 0.334702 kJ/mol",-0.5908872339566252,1.6235745580607501
rxn_1133,k_for (TST+T),2.85367e-10,cm^3/(mol*s),5.91725,63.6285,kJ/mol,1.0 K,300.0 K,3000.0 K,5.71034,0.226934,1.29777,"Fitted to 50 data points; dA = *|/ 5.71034, dn = +|- 0.226934, dEa = +|- 1.29777 kJ/mol",-9.544596250375314,1.1296125458058155
rxn_1909,k_for (TST+T),1.3451e-05,cm^3/(mol*s),4.77467,22.8199,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21498,0.103582,0.592354,"Fitted to 50 data points; dA = *|/ 2.21498, dn = +|- 0.103582, dEa = +|- 0.592354 kJ/mol",-4.871245427309311,0.05128994187632445
rxn_1158,k_for (TST+T),7.39989e-09,cm^3/(mol*s),5.57397,56.0796,kJ/mol,1.0 K,300.0 K,3000.0 K,3.68752,0.169972,0.972021,"Fitted to 50 data points; dA = *|/ 3.68752, dn = +|- 0.169972, dEa = +|- 0.972021 kJ/mol",-8.13077473604579,0.9604434480367793
rxn_833,k_for (TST+T),0.291518,cm^3/(mol*s),4.22098,146.578,kJ/mol,1.0 K,300.0 K,3000.0 K,1.39684,0.0435319,0.248947,"Fitted to 50 data points; dA = *|/ 1.39684, dn = +|- 0.0435319, dEa = +|- 0.248947 kJ/mol",-0.5353346242348926,2.609179696412346
rxn_844,k_for (TST+T),0.000216587,cm^3/(mol*s),4.98414,57.7239,kJ/mol,1.0 K,300.0 K,3000.0 K,2.56833,0.12286,0.702603,"Fitted to 50 data points; dA = *|/ 2.56833, dn = +|- 0.12286, dEa = +|- 0.702603 kJ/mol",-3.6643676141820674,0.9980936900848699
rxn_1125,k_for (TST+T),398666.0,cm^3/(mol*s),2.45139,12.3804,kJ/mol,1.0 K,300.0 K,3000.0 K,1.28361,0.0325204,0.185975,"Fitted to 50 data points; dA = *|/ 1.28361, dn = +|- 0.0325204, dEa = +|- 0.185975 kJ/mol",5.600609198687169,-0.3463627027515891
rxn_1653,k_for (TST+T),0.0132685,cm^3/(mol*s),4.08857,103.935,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42376,0.0460176,0.263162,"Fitted to 50 data points; dA = *|/ 1.42376, dn = +|- 0.0460176, dEa = +|- 0.263162 kJ/mol",-1.8771781712232898,1.9145369440023507
rxn_852,k_for (TST+T),111.338,cm^3/(mol*s),2.99502,140.722,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18508,0.0221178,0.126485,"Fitted to 50 data points; dA = *|/ 1.18508, dn = +|- 0.0221178, dEa = +|- 0.126485 kJ/mol",2.0466434156707116,2.51960562578162
rxn_413,k_for (TST+T),7.9422e-06,cm^3/(mol*s),4.54954,9.92335,kJ/mol,1.0 K,300.0 K,3000.0 K,1.72318,0.0708792,0.405338,"Fitted to 50 data points; dA = *|/ 1.72318, dn = +|- 0.0708792, dEa = +|- 0.405338 kJ/mol",-5.10005918075706,-0.4584215812232989
rxn_1665,k_for (TST+T),0.00141125,cm^3/(mol*s),4.71841,17.9179,kJ/mol,1.0 K,300.0 K,3000.0 K,1.94443,0.0866127,0.495314,"Fitted to 50 data points; dA = *|/ 1.94443, dn = +|- 0.0866127, dEa = +|- 0.495314 kJ/mol",-2.850396045066976,-0.12309969856903759
rxn_921,k_for (TST+T),0.0975881,cm^3/(mol*s),4.10562,81.316,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29902,0.0340748,0.194864,"Fitted to 50 data points; dA = *|/ 1.29902, dn = +|- 0.0340748, dEa = +|- 0.194864 kJ/mol",-1.0106031374503575,1.4948168259173757
rxn_1270,k_for (TST+T),2.22836e-06,cm^3/(mol*s),4.9351,62.5804,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21741,0.103724,0.593169,"Fitted to 50 data points; dA = *|/ 2.21741, dn = +|- 0.103724, dEa = +|- 0.593169 kJ/mol",-5.652014645911388,1.1066664939930138
rxn_1804,k_for (TST+T),3.22388e-05,cm^3/(mol*s),4.93998,34.146,kJ/mol,1.0 K,300.0 K,3000.0 K,2.36629,0.112188,0.641575,"Fitted to 50 data points; dA = *|/ 2.36629, dn = +|- 0.112188, dEa = +|- 0.641575 kJ/mol",-4.491621131974807,0.4018325634436809
rxn_1599,k_for (TST+T),0.296903,cm^3/(mol*s),3.81525,122.875,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09898,0.0122938,0.0703048,"Fitted to 50 data points; dA = *|/ 1.09898, dn = +|- 0.0122938, dEa = +|- 0.0703048 kJ/mol",-0.5273854141356384,2.2360130977398613
rxn_30,k_for (TST+T),1980780.0,cm^3/(mol*s),2.22743,10.999,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16784,0.0202091,0.11557,"Fitted to 50 data points; dA = *|/ 1.16784, dn = +|- 0.0202091, dEa = +|- 0.11557 kJ/mol",6.2968362422766715,-0.4081257597762366
rxn_1928,k_for (TST+T),5.45236,cm^3/(mol*s),3.70503,-1.51876,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07902,0.00990636,0.0566517,"Fitted to 50 data points; dA = *|/ 1.07902, dn = +|- 0.00990636, dEa = +|- 0.0566517 kJ/mol",0.7365845230342216,-1.4107092306647815
rxn_1648,k_for (TST+T),6.57438e-05,cm^3/(mol*s),4.84914,36.8584,kJ/mol,1.0 K,300.0 K,3000.0 K,2.46614,0.117572,0.67236,"Fitted to 50 data points; dA = *|/ 2.46614, dn = +|- 0.117572, dEa = +|- 0.67236 kJ/mol",-4.1821451972526305,0.47795089603928526
rxn_1414,k_for (TST+T),9.21015e-07,cm^3/(mol*s),5.31959,28.9129,kJ/mol,1.0 K,300.0 K,3000.0 K,2.96515,0.141573,0.80962,"Fitted to 50 data points; dA = *|/ 2.96515, dn = +|- 0.141573, dEa = +|- 0.80962 kJ/mol",-6.035733296660719,0.24724293294728347
rxn_1607,k_for (TST+T),62.92,cm^3/(mol*s),3.3091,109.823,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07986,0.0100073,0.0572289,"Fitted to 50 data points; dA = *|/ 1.07986, dn = +|- 0.0100073, dEa = +|- 0.0572289 kJ/mol",1.7987887139512493,2.0170302196900196
rxn_1815,k_for (TST+T),0.000924796,cm^3/(mol*s),4.43499,105.462,kJ/mol,1.0 K,300.0 K,3000.0 K,1.66042,0.0660469,0.377704,"Fitted to 50 data points; dA = *|/ 1.66042, dn = +|- 0.0660469, dEa = +|- 0.377704 kJ/mol",-3.0339540573639487,1.9413559401353848
rxn_1370,k_for (TST+T),6.54376e-08,cm^3/(mol*s),5.7425,36.1738,kJ/mol,1.0 K,300.0 K,3000.0 K,4.06202,0.18257,1.04407,"Fitted to 50 data points; dA = *|/ 4.06202, dn = +|- 0.18257, dEa = +|- 1.04407 kJ/mol",-7.184172637299298,0.4589720577092632
rxn_175,k_for (TST+T),0.0706354,cm^3/(mol*s),4.30558,6.73441,kJ/mol,1.0 K,300.0 K,3000.0 K,1.41578,0.0452858,0.258977,"Fitted to 50 data points; dA = *|/ 1.41578, dn = +|- 0.0452858, dEa = +|- 0.258977 kJ/mol",-1.1509775911358302,-0.622162453947316
rxn_486,k_for (TST+T),331.657,cm^3/(mol*s),2.88494,3.01292,kJ/mol,1.0 K,300.0 K,3000.0 K,1.2047,0.0242571,0.13872,"Fitted to 50 data points; dA = *|/ 1.2047, dn = +|- 0.0242571, dEa = +|- 0.13872 kJ/mol",2.5206891680124777,-0.8583178818910723
rxn_1869,k_for (TST+T),1.84247e-05,cm^3/(mol*s),4.88713,60.9269,kJ/mol,1.0 K,300.0 K,3000.0 K,2.31411,0.109284,0.624965,"Fitted to 50 data points; dA = *|/ 2.31411, dn = +|- 0.109284, dEa = +|- 0.624965 kJ/mol",-4.734599574807054,1.0701246864035971
rxn_605,k_for (TST+T),4.30325e-05,cm^3/(mol*s),4.30338,68.6704,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46674,0.0498913,0.285314,"Fitted to 50 data points; dA = *|/ 1.46674, dn = +|- 0.0498913, dEa = +|- 0.285314 kJ/mol",-4.366203422574989,1.237775907763683
rxn_1503,k_for (TST+T),2.77237e-05,cm^3/(mol*s),4.53963,60.2714,kJ/mol,1.0 K,300.0 K,3000.0 K,1.68599,0.0680374,0.389087,"Fitted to 50 data points; dA = *|/ 1.68599, dn = +|- 0.0680374, dEa = +|- 0.389087 kJ/mol",-4.557148809328965,1.0555195577838905
rxn_1892,k_for (TST+T),6.41057e-05,cm^3/(mol*s),4.62869,60.073,kJ/mol,1.0 K,300.0 K,3000.0 K,1.96339,0.0878767,0.502542,"Fitted to 50 data points; dA = *|/ 1.96339, dn = +|- 0.0878767, dEa = +|- 0.502542 kJ/mol",-4.193103353188059,1.0510854706829007
rxn_1105,k_for (TST+T),8.58939e-06,cm^3/(mol*s),4.65574,12.29,kJ/mol,1.0 K,300.0 K,3000.0 K,1.83341,0.0789554,0.451524,"Fitted to 50 data points; dA = *|/ 1.83341, dn = +|- 0.0789554, dEa = +|- 0.451524 kJ/mol",-5.066037677733455,-0.3503158843039373
rxn_1957,k_for (TST+T),3.68314e-06,cm^3/(mol*s),4.80915,36.3294,kJ/mol,1.0 K,300.0 K,3000.0 K,2.45114,0.116777,0.667815,"Fitted to 50 data points; dA = *|/ 2.45114, dn = +|- 0.116777, dEa = +|- 0.667815 kJ/mol",-5.4337817728442745,0.4632991156882744
rxn_254,k_for (TST+T),424896.0,cm^3/(mol*s),2.49814,12.1834,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30654,0.0348267,0.199164,"Fitted to 50 data points; dA = *|/ 1.30654, dn = +|- 0.0348267, dEa = +|- 0.199164 kJ/mol",5.628282642630808,-0.3549927464201252
rxn_914,k_for (TST+T),0.000444718,cm^3/(mol*s),4.59444,71.9074,kJ/mol,1.0 K,300.0 K,3000.0 K,1.79607,0.076275,0.436196,"Fitted to 50 data points; dA = *|/ 1.79607, dn = +|- 0.076275, dEa = +|- 0.436196 kJ/mol",-3.351915292088126,1.3054059474214825
rxn_1177,k_for (TST+T),4.01942e-08,cm^3/(mol*s),5.65108,44.8617,kJ/mol,1.0 K,300.0 K,3000.0 K,4.36436,0.191921,1.09755,"Fitted to 50 data points; dA = *|/ 4.36436, dn = +|- 0.191921, dEa = +|- 1.09755 kJ/mol",-7.395836610839032,0.689568701854997
rxn_123,k_for (TST+T),6904710.0,cm^3/(mol*s),2.11559,10.837,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10502,0.0130077,0.0743875,"Fitted to 50 data points; dA = *|/ 1.10502, dn = +|- 0.0130077, dEa = +|- 0.0743875 kJ/mol",6.839145442792335,-0.415569600346454
rxn_881,k_for (TST+T),0.00254813,cm^3/(mol*s),4.53697,68.9633,kJ/mol,1.0 K,300.0 K,3000.0 K,1.70831,0.0697497,0.398879,"Fitted to 50 data points; dA = *|/ 1.70831, dn = +|- 0.0697497, dEa = +|- 0.398879 kJ/mol",-2.5937784190201905,1.243951603166893
rxn_318,k_for (TST+T),0.204427,cm^3/(mol*s),4.37952,78.8999,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48468,0.0514754,0.294374,"Fitted to 50 data points; dA = *|/ 1.48468, dn = +|- 0.0514754, dEa = +|- 0.294374 kJ/mol",-0.6894617446595553,1.447129436642477
rxn_396,k_for (TST+T),0.00933328,cm^3/(mol*s),3.37044,-7.37414,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10893,0.0134676,0.0770177,"Fitted to 50 data points; dA = *|/ 1.10893, dn = +|- 0.0134676, dEa = +|- 0.0770177 kJ/mol",-2.0299657050672875,-3.081452739010298
rxn_1220,k_for (TST+T),7.38715e-06,cm^3/(mol*s),5.00652,62.8072,kJ/mol,1.0 K,300.0 K,3000.0 K,2.49441,0.119056,0.68085,"Fitted to 50 data points; dA = *|/ 2.49441, dn = +|- 0.119056, dEa = +|- 0.68085 kJ/mol",-5.131523082309609,1.1116458736638613
rxn_1059,k_for (TST+T),6.52986e-06,cm^3/(mol*s),4.85209,18.4834,kJ/mol,1.0 K,300.0 K,3000.0 K,2.20984,0.103279,0.590621,"Fitted to 50 data points; dA = *|/ 2.20984, dn = +|- 0.103279, dEa = +|- 0.590621 kJ/mol",-5.185096129885608,-0.10203971963161414
rxn_1923,k_for (TST+T),2.71105e-05,cm^3/(mol*s),4.60142,34.0967,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89411,0.0831976,0.475784,"Fitted to 50 data points; dA = *|/ 1.89411, dn = +|- 0.0831976, dEa = +|- 0.475784 kJ/mol",-4.566862472635726,0.4004255476267939
rxn_1055,k_for (TST+T),0.165496,cm^3/(mol*s),3.92768,1.1537,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18865,0.0225099,0.128728,"Fitted to 50 data points; dA = *|/ 1.18865, dn = +|- 0.0225099, dEa = +|- 0.128728 kJ/mol",-0.7812124985584802,-1.0148772692421673
rxn_563,k_for (TST+T),0.451772,cm^3/(mol*s),3.59049,97.526,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05161,0.00655489,0.0374856,"Fitted to 50 data points; dA = *|/ 1.05161, dn = +|- 0.00655489, dEa = +|- 0.0374856 kJ/mol",-0.3450806893570466,1.8000490506172362
rxn_380,k_for (TST+T),42535900.0,cm^3/(mol*s),1.96889,60.7603,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05062,0.00643219,0.0367839,"Fitted to 50 data points; dA = *|/ 1.05062, dn = +|- 0.00643219, dEa = +|- 0.0367839 kJ/mol",7.6287556263004035,1.0664191718016607
rxn_1087,k_for (TST+T),1.53008e-07,cm^3/(mol*s),5.30112,37.0975,kJ/mol,1.0 K,300.0 K,3000.0 K,3.32356,0.156436,0.894616,"Fitted to 50 data points; dA = *|/ 3.32356, dn = +|- 0.156436, dEa = +|- 0.894616 kJ/mol",-6.815285861567855,0.48454365785708764
rxn_1922,k_for (TST+T),7.0136e-05,cm^3/(mol*s),4.83142,30.7402,kJ/mol,1.0 K,300.0 K,3000.0 K,2.24107,0.105107,0.601075,"Fitted to 50 data points; dA = *|/ 2.24107, dn = +|- 0.105107, dEa = +|- 0.601075 kJ/mol",-4.1540590064537195,0.3024841918743313
rxn_835,k_for (TST+T),0.0182183,cm^3/(mol*s),4.43078,87.1648,kJ/mol,1.0 K,300.0 K,3000.0 K,1.60491,0.061618,0.352376,"Fitted to 50 data points; dA = *|/ 1.60491, dn = +|- 0.061618, dEa = +|- 0.352376 kJ/mol",-1.7394921506925816,1.6077675837894503
rxn_1658,k_for (TST+T),0.00247099,cm^3/(mol*s),4.3324,88.6962,kJ/mol,1.0 K,300.0 K,3000.0 K,1.63245,0.0638341,0.36505,"Fitted to 50 data points; dA = *|/ 1.63245, dn = +|- 0.0638341, dEa = +|- 0.36505 kJ/mol",-2.6071290121671664,1.6367910987061443
rxn_1048,k_for (TST+T),1.21129e-07,cm^3/(mol*s),5.33259,34.5781,kJ/mol,1.0 K,300.0 K,3000.0 K,3.19503,0.151299,0.865239,"Fitted to 50 data points; dA = *|/ 3.19503, dn = +|- 0.151299, dEa = +|- 0.865239 kJ/mol",-6.916751868151753,0.41412763165954225
rxn_1039,k_for (TST+T),0.000601596,cm^3/(mol*s),4.42022,11.8864,kJ/mol,1.0 K,300.0 K,3000.0 K,1.66365,0.0662993,0.379147,"Fitted to 50 data points; dA = *|/ 1.66365, dn = +|- 0.0662993, dEa = +|- 0.379147 kJ/mol",-3.220695060022303,-0.3681116962164258
rxn_1113,k_for (TST+T),5.67808e-08,cm^3/(mol*s),5.4001,46.1418,kJ/mol,1.0 K,300.0 K,3000.0 K,3.39121,0.159061,0.909626,"Fitted to 50 data points; dA = *|/ 3.39121, dn = +|- 0.159061, dEa = +|- 0.909626 kJ/mol",-7.245798492875009,0.7218528994036241
rxn_854,k_for (TST+T),0.000268223,cm^3/(mol*s),5.12796,92.6592,kJ/mol,1.0 K,300.0 K,3000.0 K,2.60819,0.124866,0.714074,"Fitted to 50 data points; dA = *|/ 2.60819, dn = +|- 0.124866, dEa = +|- 0.714074 kJ/mol",-3.571503984333767,1.7109018430130603
rxn_586,k_for (TST+T),8.25885e-05,cm^3/(mol*s),4.70931,45.122,kJ/mol,1.0 K,300.0 K,3000.0 K,2.05541,0.0938426,0.53666,"Fitted to 50 data points; dA = *|/ 2.05541, dn = +|- 0.0938426, dEa = +|- 0.53666 kJ/mol",-4.0830804216172245,0.6961653292637924
rxn_146,k_for (TST+T),30069300.0,cm^3/(mol*s),2.10594,8.18605,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02168,0.00279313,0.0159731,"Fitted to 50 data points; dA = *|/ 1.02168, dn = +|- 0.00279313, dEa = +|- 0.0159731 kJ/mol",7.478123318034808,-0.5445276704059371
rxn_1619,k_for (TST+T),0.292677,cm^3/(mol*s),3.8206,83.8161,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14752,0.017923,0.102497,"Fitted to 50 data points; dA = *|/ 1.14752, dn = +|- 0.017923, dEa = +|- 0.102497 kJ/mol",-0.5336114052244143,1.5435172135063377
rxn_1958,k_for (TST+T),1.22576e-05,cm^3/(mol*s),4.54794,38.8222,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02696,0.0920275,0.52628,"Fitted to 50 data points; dA = *|/ 2.02696, dn = +|- 0.0920275, dEa = +|- 0.52628 kJ/mol",-4.9115945550044,0.5315697047331072
rxn_614,k_for (TST+T),5.11329e-05,cm^3/(mol*s),4.24503,42.5472,kJ/mol,1.0 K,300.0 K,3000.0 K,1.4207,0.0457378,0.261562,"Fitted to 50 data points; dA = *|/ 1.4207, dn = +|- 0.0457378, dEa = +|- 0.261562 kJ/mol",-4.291299575584007,0.6301711291699138
rxn_1170,k_for (TST+T),0.499292,cm^3/(mol*s),3.98912,8.9901,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29665,0.0338376,0.193508,"Fitted to 50 data points; dA = *|/ 1.29665, dn = +|- 0.0338376, dEa = +|- 0.193508 kJ/mol",-0.3016453924541819,-0.5038577726249753
rxn_1223,k_for (TST+T),8.3796e-07,cm^3/(mol*s),5.39917,44.9804,kJ/mol,1.0 K,300.0 K,3000.0 K,3.33821,0.157009,0.897893,"Fitted to 50 data points; dA = *|/ 3.33821, dn = +|- 0.157009, dEa = +|- 0.897893 kJ/mol",-6.076776711911359,0.6925788858434705
rxn_1320,k_for (TST+T),0.00343791,cm^3/(mol*s),4.18104,29.5416,kJ/mol,1.0 K,300.0 K,3000.0 K,1.54645,0.0567849,0.324737,"Fitted to 50 data points; dA = *|/ 1.54645, dn = +|- 0.0567849, dEa = +|- 0.324737 kJ/mol",-2.4637054967632723,0.2664127907212159
rxn_556,k_for (TST+T),0.000250205,cm^3/(mol*s),4.44509,15.1152,kJ/mol,1.0 K,300.0 K,3000.0 K,1.72152,0.0707533,0.404618,"Fitted to 50 data points; dA = *|/ 1.72152, dn = +|- 0.0707533, dEa = +|- 0.404618 kJ/mol",-3.601704015782837,-0.23185598999335233
rxn_562,k_for (TST+T),0.343502,cm^3/(mol*s),3.89765,96.1952,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20047,0.0237991,0.1361,"Fitted to 50 data points; dA = *|/ 1.20047, dn = +|- 0.0237991, dEa = +|- 0.1361 kJ/mol",-0.4640707299685205,1.7758688090329018
rxn_300,k_for (TST+T),0.201843,cm^3/(mol*s),4.01351,6.86886,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31055,0.0352258,0.201447,"Fitted to 50 data points; dA = *|/ 1.31055, dn = +|- 0.0352258, dEa = +|- 0.201447 kJ/mol",-0.6949863075075089,-0.6147163011650887
rxn_1006,k_for (TST+T),9.84929e-08,cm^3/(mol*s),5.46056,45.5058,kJ/mol,1.0 K,300.0 K,3000.0 K,3.47757,0.162336,0.928357,"Fitted to 50 data points; dA = *|/ 3.47757, dn = +|- 0.162336, dEa = +|- 0.928357 kJ/mol",-7.00659507510602,0.7058618915923427
rxn_872,k_for (TST+T),0.00756739,cm^3/(mol*s),4.35555,91.4874,kJ/mol,1.0 K,300.0 K,3000.0 K,1.52426,0.0549021,0.31397,"Fitted to 50 data points; dA = *|/ 1.52426, dn = +|- 0.0549021, dEa = +|- 0.31397 kJ/mol",-2.1210538832541403,1.6891347891501507
rxn_1523,k_for (TST+T),0.000722619,cm^3/(mol*s),4.25954,10.2696,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5185,0.0544091,0.311151,"Fitted to 50 data points; dA = *|/ 1.5185, dn = +|- 0.0544091, dEa = +|- 0.311151 kJ/mol",-3.1410906236057015,-0.44200248720337376
rxn_57,k_for (TST+T),75.6151,cm^3/(mol*s),3.57082,-0.0946352,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21349,0.0252038,0.144134,"Fitted to 50 data points; dA = *|/ 1.21349, dn = +|- 0.0252038, dEa = +|- 0.144134 kJ/mol",1.8786085308430942,-1.1592983503724366
rxn_611,k_for (TST+T),0.016429,cm^3/(mol*s),3.96489,73.4035,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20347,0.0241234,0.137955,"Fitted to 50 data points; dA = *|/ 1.20347, dn = +|- 0.0241234, dEa = +|- 0.137955 kJ/mol",-1.7843888703871507,1.3362157460507345
rxn_59,k_for (TST+T),2.51314,cm^3/(mol*s),4.15704,24.015,kJ/mol,1.0 K,300.0 K,3000.0 K,1.70174,0.0692485,0.396013,"Fitted to 50 data points; dA = *|/ 1.70174, dn = +|- 0.0692485, dEa = +|- 0.396013 kJ/mol",0.4002166825973121,0.09132587370349496
rxn_1271,k_for (TST+T),3.33381e-06,cm^3/(mol*s),5.18777,27.68,kJ/mol,1.0 K,300.0 K,3000.0 K,2.82618,0.135321,0.773864,"Fitted to 50 data points; dA = *|/ 2.82618, dn = +|- 0.135321, dEa = +|- 0.773864 kJ/mol",-5.477059155048771,0.20912719608415145
rxn_1429,k_for (TST+T),0.00464912,cm^3/(mol*s),4.34979,5.02115,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42465,0.0460989,0.263627,"Fitted to 50 data points; dA = *|/ 1.42465, dn = +|- 0.0460989, dEa = +|- 0.263627 kJ/mol",-2.332629243951299,-0.7226305179593482
rxn_1866,k_for (TST+T),2.64888e-06,cm^3/(mol*s),4.79103,17.7098,kJ/mol,1.0 K,300.0 K,3000.0 K,2.14995,0.0996999,0.570156,"Fitted to 50 data points; dA = *|/ 2.14995, dn = +|- 0.0996999, dEa = +|- 0.570156 kJ/mol",-5.576937715737604,-0.1309192787672833
rxn_1444,k_for (TST+T),6.64808e-08,cm^3/(mol*s),5.1558,39.9464,kJ/mol,1.0 K,300.0 K,3000.0 K,2.7969,0.133965,0.766108,"Fitted to 50 data points; dA = *|/ 2.7969, dn = +|- 0.133965, dEa = +|- 0.766108 kJ/mol",-7.177303763088339,0.5617402238587355
rxn_1898,k_for (TST+T),8.31644e-06,cm^3/(mol*s),4.49312,61.1713,kJ/mol,1.0 K,300.0 K,3000.0 K,1.61578,0.0624968,0.357402,"Fitted to 50 data points; dA = *|/ 1.61578, dn = +|- 0.0624968, dEa = +|- 0.357402 kJ/mol",-5.080062541404429,1.0755526880452284
rxn_582,k_for (TST+T),6.90635e-05,cm^3/(mol*s),4.47055,66.3073,kJ/mol,1.0 K,300.0 K,3000.0 K,1.65506,0.0656256,0.375295,"Fitted to 50 data points; dA = *|/ 1.65506, dn = +|- 0.0656256, dEa = +|- 0.375295 kJ/mol",-4.160751416253435,1.1875257678710658
rxn_1998,k_for (TST+T),0.0316284,cm^3/(mol*s),3.61964,-3.00472,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08342,0.0104366,0.0596838,"Fitted to 50 data points; dA = *|/ 1.08342, dn = +|- 0.0104366, dEa = +|- 0.0596838 kJ/mol",-1.499922777377563,-1.7525582035945135
rxn_1451,k_for (TST+T),0.00195871,cm^3/(mol*s),4.09697,2.59831,kJ/mol,1.0 K,300.0 K,3000.0 K,1.28633,0.0327963,0.187553,"Fitted to 50 data points; dA = *|/ 1.28633, dn = +|- 0.0327963, dEa = +|- 0.187553 kJ/mol",-2.7080298594227306,-0.8898332235746357
rxn_693,k_for (TST+T),0.00406533,cm^3/(mol*s),4.63183,8.05637,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74054,0.0721846,0.412804,"Fitted to 50 data points; dA = *|/ 1.74054, dn = +|- 0.0721846, dEa = +|- 0.412804 kJ/mol",-2.390904195122302,-0.5512317226904252
rxn_1008,k_for (TST+T),1.1841e-07,cm^3/(mol*s),5.24856,66.811,kJ/mol,1.0 K,300.0 K,3000.0 K,2.784,0.133363,0.762665,"Fitted to 50 data points; dA = *|/ 2.784, dn = +|- 0.133363, dEa = +|- 0.762665 kJ/mol",-6.926611618884822,1.1983010751600836
rxn_1968,k_for (TST+T),0.000243893,cm^3/(mol*s),4.37991,24.9328,kJ/mol,1.0 K,300.0 K,3000.0 K,1.75773,0.0734644,0.420123,"Fitted to 50 data points; dA = *|/ 1.75773, dn = +|- 0.0734644, dEa = +|- 0.420123 kJ/mol",-3.612800664241413,0.12150281956608619
rxn_1974,k_for (TST+T),0.000530228,cm^3/(mol*s),4.13784,14.044,kJ/mol,1.0 K,300.0 K,3000.0 K,1.4706,0.0502342,0.287275,"Fitted to 50 data points; dA = *|/ 1.4706, dn = +|- 0.0502342, dEa = +|- 0.287275 kJ/mol",-3.275537342003884,-0.2756015185083382
rxn_1016,k_for (TST+T),3.93513e-05,cm^3/(mol*s),4.69678,19.7105,kJ/mol,1.0 K,300.0 K,3000.0 K,2.06979,0.0947509,0.541854,"Fitted to 50 data points; dA = *|/ 2.06979, dn = +|- 0.0947509, dEa = +|- 0.541854 kJ/mol",-4.405040915820783,-0.05724704663655276
rxn_571,k_for (TST+T),0.00231119,cm^3/(mol*s),4.03354,46.9909,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27821,0.0319717,0.182838,"Fitted to 50 data points; dA = *|/ 1.27821, dn = +|- 0.0319717, dEa = +|- 0.182838 kJ/mol",-2.636164350254468,0.7430544708194968
rxn_62,k_for (TST+T),37.9295,cm^3/(mol*s),3.13707,183.624,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07848,0.0098409,0.0562774,"Fitted to 50 data points; dA = *|/ 1.07848, dn = +|- 0.0098409, dEa = +|- 0.0562774 kJ/mol",1.5789771177180238,3.1430244278371613
rxn_929,k_for (TST+T),0.0012625,cm^3/(mol*s),4.54207,25.4976,kJ/mol,1.0 K,300.0 K,3000.0 K,1.85758,0.0806609,0.461278,"Fitted to 50 data points; dA = *|/ 1.85758, dn = +|- 0.0806609, dEa = +|- 0.461278 kJ/mol",-2.898768613209301,0.13983958842254018
