TYPE,i,j,d,k,VALUE,LABEL,ATOM_LABELS
R,0,1,,,1.5080041644504834,R(0-1),C-C
R,0,5,,,1.5266428658988975,R(0-5),C-C
R,0,6,,,1.0914712914227294,R(0-6),C-H
R,0,7,,,1.0930387870519511,R(0-7),C-H
R,0,8,,,1.9147767755015206,R(0-8),C-H
R,1,2,,,1.3964774613290398,R(1-2),C-O
R,1,8,,,0.8000392115390346,R(1-8),C-H
R,1,9,,,1.0971910909226341,R(1-9),C-H
R,2,3,,,1.4038904373205197,R(2-3),O-C
R,2,8,,,1.7667867839668714,R(2-8),O-H
R,3,4,,,1.391242196743615,R(3-4),C-O
R,3,10,,,1.103855284899248,R(3-10),C-H
R,3,11,,,1.0876103622161752,R(3-11),C-H
R,4,5,,,1.4148047886546045,R(4-5),O-C
R,5,12,,,1.0999517671243593,R(5-12),C-H
R,5,13,,,1.0893375877109905,R(5-13),C-H
R,6,7,,,1.7710699054526335,R(6-7),H-H
R,8,9,,,1.5224802166202358,R(8-9),H-H
R,10,11,,,1.8020765272318486,R(10-11),H-H
R,12,13,,,1.7757554871096415,R(12-13),H-H
A,1,0,2.0,,0.5667066181450114,A(1-0-2),C-C-O
A,1,0,3.0,,0.9899363499020752,A(1-0-3),C-C-C
A,1,0,4.0,,1.5138752560369846,A(1-0-4),C-C-O
A,1,0,5.0,,1.8991126278490988,A(1-0-5),C-C-C
A,1,0,6.0,,1.9299139049133998,A(1-0-6),C-C-H
A,1,0,7.0,,1.909889233603396,A(1-0-7),C-C-H
A,1,0,8.0,,0.4082470731173467,A(1-0-8),C-C-H
A,1,0,9.0,,0.4711180622462209,A(1-0-9),C-C-H
A,1,0,10.0,,0.9544427709476399,A(1-0-10),C-C-H
A,1,0,11.0,,1.0269589547345097,A(1-0-11),C-C-H
A,1,0,12.0,,1.697183379835612,A(1-0-12),C-C-H
A,1,0,13.0,,2.371149552259474,A(1-0-13),C-C-H
A,2,0,3.0,,0.5304479441084554,A(2-0-3),O-C-C
A,2,0,4.0,,1.0070422831877812,A(2-0-4),O-C-O
A,2,0,5.0,,1.5188998768857043,A(2-0-5),O-C-C
A,2,0,6.0,,2.4888559454090364,A(2-0-6),O-C-H
A,2,0,7.0,,1.6666590610933487,A(2-0-7),O-C-H
A,2,0,8.0,,0.8115442541095469,A(2-0-8),O-C-H
A,2,0,9.0,,0.9282908169020743,A(2-0-9),O-C-H
A,2,0,10.0,,0.7052673896700183,A(2-0-10),O-C-H
A,2,0,11.0,,0.5049089600770922,A(2-0-11),O-C-H
A,2,0,12.0,,1.5587251192005778,A(2-0-12),O-C-H
A,2,0,13.0,,1.9121762234903001,A(2-0-13),O-C-H
A,3,0,4.0,,0.5251977656780745,A(3-0-4),C-C-O
A,3,0,5.0,,0.9887701410541485,A(3-0-5),C-C-C
A,3,0,6.0,,2.5583336157457066,A(3-0-6),C-C-H
A,3,0,7.0,,1.8340174357091619,A(3-0-7),C-C-H
A,3,0,8.0,,1.3220119350758297,A(3-0-8),C-C-H
A,3,0,9.0,,1.146038201656587,A(3-0-9),C-C-H
A,3,0,10.0,,0.3505816808370366,A(3-0-10),C-C-H
A,3,0,11.0,,0.14931725550932062,A(3-0-11),C-C-H
A,3,0,12.0,,1.0893616087221076,A(3-0-12),C-C-H
A,3,0,13.0,,1.4057283584918607,A(3-0-13),C-C-H
A,4,0,5.0,,0.5839895197946866,A(4-0-5),O-C-C
A,4,0,6.0,,2.509329279484329,A(4-0-6),O-C-H
A,4,0,7.0,,1.6460578099959977,A(4-0-7),O-C-H
A,4,0,8.0,,1.818578070343779,A(4-0-8),O-C-H
A,4,0,9.0,,1.6291061216033023,A(4-0-9),O-C-H
A,4,0,10.0,,0.7042436042797022,A(4-0-10),O-C-H
A,4,0,11.0,,0.5026152172678039,A(4-0-11),O-C-H
A,4,0,12.0,,0.9292507621203325,A(4-0-12),O-C-H
A,4,0,13.0,,0.9052597622053064,A(4-0-13),O-C-H
A,5,0,6.0,,1.9317676878976635,A(5-0-6),C-C-H
A,5,0,7.0,,1.9020638832354022,A(5-0-7),C-C-H
A,5,0,8.0,,2.2883255447554314,A(5-0-8),C-C-H
A,5,0,9.0,,1.772815007478188,A(5-0-9),C-C-H
A,5,0,10.0,,0.9447940692733248,A(5-0-10),C-C-H
A,5,0,11.0,,1.0338475489845802,A(5-0-11),C-C-H
A,5,0,12.0,,0.4966690351226037,A(5-0-12),C-C-H
A,5,0,13.0,,0.4820562625402287,A(5-0-13),C-C-H
A,6,0,7.0,,1.8908301280482973,A(6-0-7),H-C-H
A,6,0,8.0,,1.7930468944279543,A(6-0-8),H-C-H
A,6,0,9.0,,1.57522662321173,A(6-0-9),H-C-H
A,6,0,10.0,,2.207773178837813,A(6-0-10),H-C-H
A,6,0,11.0,,2.7075664873511847,A(6-0-11),H-C-H
A,6,0,12.0,,1.6076432936120577,A(6-0-12),H-C-H
A,6,0,13.0,,1.7254283085254254,A(6-0-13),H-C-H
A,7,0,8.0,,1.612330122036092,A(7-0-8),H-C-H
A,7,0,9.0,,2.3531890327002833,A(7-0-9),H-C-H
A,7,0,10.0,,2.184538577318264,A(7-0-10),H-C-H
A,7,0,11.0,,1.6847801899200483,A(7-0-11),H-C-H
A,7,0,12.0,,2.3908706368152988,A(7-0-12),H-C-H
A,7,0,13.0,,1.58033193515911,A(7-0-13),H-C-H
A,8,0,9.0,,0.745476733607536,A(8-0-9),H-C-H
A,8,0,10.0,,1.351562159718967,A(8-0-10),H-C-H
A,8,0,11.0,,1.3163058131013206,A(8-0-11),H-C-H
A,8,0,12.0,,2.097134595146095,A(8-0-12),H-C-H
A,8,0,13.0,,2.7236260524727824,A(8-0-13),H-C-H
A,9,0,10.0,,0.9327174240048003,A(9-0-10),H-C-H
A,9,0,11.0,,1.246355940037018,A(9-0-11),H-C-H
A,9,0,12.0,,1.4027065683823954,A(9-0-12),H-C-H
A,9,0,13.0,,2.2301596063294684,A(9-0-13),H-C-H
A,10,0,11.0,,0.49988530397050823,A(10-0-11),H-C-H
A,10,0,12.0,,0.8556006102113434,A(10-0-12),H-C-H
A,10,0,13.0,,1.4218873405169354,A(10-0-13),H-C-H
A,11,0,12.0,,1.2016859865532632,A(11-0-12),H-C-H
A,11,0,13.0,,1.4073414965171198,A(11-0-13),H-C-H
A,12,0,13.0,,0.8413940892894243,A(12-0-13),H-C-H
A,0,1,2.0,,1.9564871265916624,A(0-1-2),C-C-O
A,0,1,3.0,,1.5770946527986727,A(0-1-3),C-C-C
A,0,1,4.0,,1.0530675416210928,A(0-1-4),C-C-O
A,0,1,5.0,,0.6256362979852285,A(0-1-5),C-C-C
A,0,1,6.0,,0.49528857930362313,A(0-1-6),C-C-H
A,0,1,7.0,,0.50342825957413,A(0-1-7),C-C-H
A,0,1,8.0,,1.8878312255262182,A(0-1-8),C-C-H
A,0,1,9.0,,1.99684506398046,A(0-1-9),C-C-H
A,0,1,10.0,,1.6943159139180142,A(0-1-10),C-C-H
A,0,1,11.0,,1.7047273971521304,A(0-1-11),C-C-H
A,0,1,12.0,,0.8789314641085895,A(0-1-12),C-C-H
A,0,1,13.0,,0.459039040674636,A(0-1-13),C-C-H
A,2,1,3.0,,0.596425790311217,A(2-1-3),O-C-C
A,2,1,4.0,,0.9951323972955294,A(2-1-4),O-C-O
A,2,1,5.0,,1.5298786493315946,A(2-1-5),O-C-C
A,2,1,6.0,,2.4453410700252065,A(2-1-6),O-C-H
A,2,1,7.0,,1.7378379671142012,A(2-1-7),O-C-H
A,2,1,8.0,,1.810880776992956,A(2-1-8),O-C-H
A,2,1,9.0,,1.9527927856160139,A(2-1-9),O-C-H
A,2,1,10.0,,0.900888160231682,A(2-1-10),O-C-H
A,2,1,11.0,,0.38431025965915894,A(2-1-11),O-C-H
A,2,1,12.0,,1.6522493744361397,A(2-1-12),O-C-H
A,2,1,13.0,,1.6109052667269768,A(2-1-13),O-C-H
A,3,1,4.0,,0.5253374330538878,A(3-1-4),C-C-O
A,3,1,5.0,,1.0090873143848442,A(3-1-5),C-C-C
A,3,1,6.0,,1.9771791942547692,A(3-1-6),C-C-H
A,3,1,7.0,,1.623860653640109,A(3-1-7),C-C-H
A,3,1,8.0,,2.396447003854575,A(3-1-8),C-C-H
A,3,1,9.0,,1.753668202970052,A(3-1-9),C-C-H
A,3,1,10.0,,0.43808201322803836,A(3-1-10),C-C-H
A,3,1,11.0,,0.2130016478729483,A(3-1-11),C-C-H
A,3,1,12.0,,1.0585240416336725,A(3-1-12),C-C-H
A,3,1,13.0,,1.1383770116459333,A(3-1-13),C-C-H
A,4,1,5.0,,0.5350182969378587,A(4-1-5),O-C-C
A,4,1,6.0,,1.4828533114453182,A(4-1-6),O-C-H
A,4,1,7.0,,1.1500363670461131,A(4-1-7),O-C-H
A,4,1,8.0,,2.455829356497438,A(4-1-8),O-C-H
A,4,1,9.0,,1.9766588817201716,A(4-1-9),O-C-H
A,4,1,10.0,,0.7800250537022678,A(4-1-10),O-C-H
A,4,1,11.0,,0.6639496084752113,A(4-1-11),O-C-H
A,4,1,12.0,,0.7599171573916915,A(4-1-12),O-C-H
A,4,1,13.0,,0.6297171740238097,A(4-1-13),O-C-H
A,5,1,6.0,,0.9683437103411733,A(5-1-6),C-C-H
A,5,1,7.0,,0.9604565614545064,A(5-1-7),C-C-H
A,5,1,8.0,,2.4784704699082685,A(5-1-8),C-C-H
A,5,1,9.0,,1.80022133987248,A(5-1-9),C-C-H
A,5,1,10.0,,1.0687660093165223,A(5-1-10),C-C-H
A,5,1,11.0,,1.1833820118482608,A(5-1-11),C-C-H
A,5,1,12.0,,0.40316144058124426,A(5-1-12),C-C-H
A,5,1,13.0,,0.1771833960712155,A(5-1-13),C-C-H
A,6,1,7.0,,0.8518247342587119,A(6-1-7),H-C-H
A,6,1,8.0,,1.7215506431439112,A(6-1-8),H-C-H
A,6,1,9.0,,1.6199802619223873,A(6-1-9),H-C-H
A,6,1,10.0,,1.9285640790598988,A(6-1-10),H-C-H
A,6,1,11.0,,2.1459953099524482,A(6-1-11),H-C-H
A,6,1,12.0,,1.012980029545382,A(6-1-12),H-C-H
A,6,1,13.0,,0.8532349800219758,A(6-1-13),H-C-H
A,7,1,8.0,,1.5208980652576003,A(7-1-8),H-C-H
A,7,1,9.0,,2.4676076999564085,A(7-1-9),H-C-H
A,7,1,10.0,,1.9247449513813852,A(7-1-10),H-C-H
A,7,1,11.0,,1.6532700607987811,A(7-1-11),H-C-H
A,7,1,12.0,,1.3162399209591165,A(7-1-12),H-C-H
A,7,1,13.0,,0.7891247844410592,A(7-1-13),H-C-H
A,8,1,9.0,,1.8442160957145541,A(8-1-9),H-C-H
A,8,1,10.0,,2.631834529573626,A(8-1-10),H-C-H
A,8,1,11.0,,2.185720627285381,A(8-1-11),H-C-H
A,8,1,12.0,,2.731981666091381,A(8-1-12),H-C-H
A,8,1,13.0,,2.302576610922734,A(8-1-13),H-C-H
A,9,1,10.0,,1.3207097877655192,A(9-1-10),H-C-H
A,9,1,11.0,,1.8497996643237289,A(9-1-11),H-C-H
A,9,1,12.0,,1.3981339182448203,A(9-1-12),H-C-H
A,9,1,13.0,,1.9137478686682627,A(9-1-13),H-C-H
A,10,1,11.0,,0.5893486473421724,A(10-1-11),H-C-H
A,10,1,12.0,,0.9156694836474212,A(10-1-12),H-C-H
A,10,1,13.0,,1.2394702544410359,A(10-1-13),H-C-H
A,11,1,12.0,,1.2684197702138074,A(11-1-12),H-C-H
A,11,1,13.0,,1.2934848809430273,A(11-1-13),H-C-H
A,12,1,13.0,,0.5425884753432659,A(12-1-13),H-C-H
A,0,2,1.0,,0.6183989088531199,A(0-2-1),C-O-C
A,0,2,3.0,,1.558903944749055,A(0-2-3),C-O-C
A,0,2,4.0,,1.0675331663988084,A(0-2-4),C-O-O
A,0,2,5.0,,0.5792294792409165,A(0-2-5),C-O-C
A,0,2,6.0,,0.199588040130476,A(0-2-6),C-O-H
A,0,2,7.0,,0.40833767074598765,A(0-2-7),C-O-H
A,0,2,8.0,,0.9044868571768312,A(0-2-8),C-O-H
A,0,2,9.0,,1.0164174949453861,A(0-2-9),C-O-H
A,0,2,10.0,,1.5699871429084857,A(0-2-10),C-O-H
A,0,2,11.0,,2.018896239584109,A(0-2-11),C-O-H
A,0,2,12.0,,0.7377793900606758,A(0-2-12),C-O-H
A,0,2,13.0,,0.5794539903225769,A(0-2-13),C-O-H
A,1,2,3.0,,1.9523215441968107,A(1-2-3),C-O-C
A,1,2,4.0,,1.6187225091882766,A(1-2-4),C-O-O
A,1,2,5.0,,1.0870020974381673,A(1-2-5),C-O-C
A,1,2,6.0,,0.42507694642525,A(1-2-6),C-O-H
A,1,2,7.0,,0.8771917066118963,A(1-2-7),C-O-H
A,1,2,8.0,,0.4554135149990783,A(1-2-8),C-O-H
A,1,2,9.0,,0.513451066982905,A(1-2-9),C-O-H
A,1,2,10.0,,1.6775229358792274,A(1-2-10),C-O-H
A,1,2,11.0,,2.49412880323756,A(1-2-11),C-O-H
A,1,2,12.0,,1.0426131561905385,A(1-2-12),C-O-H
A,1,2,13.0,,1.149724239333352,A(1-2-13),C-O-H
A,3,2,4.0,,0.5846912357232021,A(3-2-4),C-O-O
A,3,2,5.0,,0.9800212038590186,A(3-2-5),C-O-C
A,3,2,6.0,,1.6556442201908068,A(3-2-6),C-O-H
A,3,2,7.0,,1.700293721967879,A(3-2-7),C-O-H
A,3,2,8.0,,2.3995938535694044,A(3-2-8),C-O-H
A,3,2,9.0,,1.786086148160202,A(3-2-9),C-O-H
A,3,2,10.0,,0.5336588352958141,A(3-2-10),C-O-H
A,3,2,11.0,,0.5427701090851227,A(3-2-11),C-O-H
A,3,2,12.0,,0.9139681220323289,A(3-2-12),C-O-H
A,3,2,13.0,,1.011787299464473,A(3-2-13),C-O-H
A,4,2,5.0,,0.5320088877030881,A(4-2-5),O-O-C
A,4,2,6.0,,1.2202459918700208,A(4-2-6),O-O-H
A,4,2,7.0,,1.1233176764285036,A(4-2-7),O-O-H
A,4,2,8.0,,1.9720100086239345,A(4-2-8),O-O-H
A,4,2,9.0,,1.7341963581953599,A(4-2-9),O-O-H
A,4,2,10.0,,0.9663529528988978,A(4-2-10),O-O-H
A,4,2,11.0,,0.9519132629438999,A(4-2-11),O-O-H
A,4,2,12.0,,0.6925958760009701,A(4-2-12),O-O-H
A,4,2,13.0,,0.488206261203704,A(4-2-13),O-O-H
A,5,2,6.0,,0.7006070129799113,A(5-2-6),C-O-H
A,5,2,7.0,,0.7981278770561385,A(5-2-7),C-O-H
A,5,2,8.0,,1.465131179162334,A(5-2-8),C-O-H
A,5,2,9.0,,1.2601650349648068,A(5-2-9),C-O-H
A,5,2,10.0,,1.0897631378200123,A(5-2-10),C-O-H
A,5,2,11.0,,1.457118123347846,A(5-2-11),C-O-H
A,5,2,12.0,,0.33866389185370965,A(5-2-12),C-O-H
A,5,2,13.0,,0.15495036280902305,A(5-2-13),C-O-H
A,6,2,7.0,,0.5572862130690109,A(6-2-7),H-O-H
A,6,2,8.0,,0.7651090565541873,A(6-2-8),H-O-H
A,6,2,9.0,,0.8237791617990626,A(6-2-9),H-O-H
A,6,2,10.0,,1.564898216278519,A(6-2-10),H-O-H
A,6,2,11.0,,2.157458572741435,A(6-2-11),H-O-H
A,6,2,12.0,,0.7680153633089165,A(6-2-12),H-O-H
A,6,2,13.0,,0.7370067535712328,A(6-2-13),H-O-H
A,7,2,8.0,,0.9547587182911039,A(7-2-8),H-O-H
A,7,2,9.0,,1.3604780440488164,A(7-2-9),H-O-H
A,7,2,10.0,,1.8847549411307323,A(7-2-10),H-O-H
A,7,2,11.0,,2.004135907779317,A(7-2-11),H-O-H
A,7,2,12.0,,1.066467244506502,A(7-2-12),H-O-H
A,7,2,13.0,,0.7100544871142981,A(7-2-13),H-O-H
A,8,2,9.0,,0.8005596618123011,A(8-2-9),H-O-H
A,8,2,10.0,,2.1085628288832465,A(8-2-10),H-O-H
A,8,2,11.0,,2.9220564330098906,A(8-2-11),H-O-H
A,8,2,12.0,,1.4856368201190342,A(8-2-12),H-O-H
A,8,2,13.0,,1.4839166210703312,A(8-2-13),H-O-H
A,9,2,10.0,,1.3399546140224186,A(9-2-10),H-O-H
A,9,2,11.0,,2.258802301694501,A(9-2-11),H-O-H
A,9,2,12.0,,1.0427122190378977,A(9-2-12),H-O-H
A,9,2,13.0,,1.3834785743758637,A(9-2-13),H-O-H
A,10,2,11.0,,0.9188660254401205,A(10-2-11),H-O-H
A,10,2,12.0,,0.8344737842248292,A(10-2-12),H-O-H
A,10,2,13.0,,1.2001807523760606,A(10-2-13),H-O-H
A,11,2,12.0,,1.4521598646983507,A(11-2-12),H-O-H
A,11,2,13.0,,1.4395222379285424,A(11-2-13),H-O-H
A,12,2,13.0,,0.49227293662153804,A(12-2-13),H-O-H
A,0,3,1.0,,0.5745616508890462,A(0-3-1),C-C-C
A,0,3,2.0,,1.052240764732283,A(0-3-2),C-C-O
A,0,3,4.0,,1.0528175059501674,A(0-3-4),C-C-O
A,0,3,5.0,,0.582597586961487,A(0-3-5),C-C-C
A,0,3,6.0,,0.16167074897071237,A(0-3-6),C-C-H
A,0,3,7.0,,0.3322109257271276,A(0-3-7),C-C-H
A,0,3,8.0,,0.6782296740450433,A(0-3-8),C-C-H
A,0,3,9.0,,0.8210240424298442,A(0-3-9),C-C-H
A,0,3,10.0,,1.749226537109185,A(0-3-10),C-C-H
A,0,3,11.0,,2.6029905804200304,A(0-3-11),C-C-H
A,0,3,12.0,,0.8259244358141439,A(0-3-12),C-C-H
A,0,3,13.0,,0.7273867397548378,A(0-3-13),C-C-H
A,1,3,2.0,,0.5928453190817656,A(1-3-2),C-C-O
A,1,3,4.0,,1.6259610837249445,A(1-3-4),C-C-O
A,1,3,5.0,,1.1221671224204322,A(1-3-5),C-C-C
A,1,3,6.0,,0.5572113355561802,A(1-3-6),C-C-H
A,1,3,7.0,,0.7199390520937657,A(1-3-7),C-C-H
A,1,3,8.0,,0.18444840956150807,A(1-3-8),C-C-H
A,1,3,9.0,,0.4046329000019148,A(1-3-9),C-C-H
A,1,3,10.0,,1.6029931754602067,A(1-3-10),C-C-H
A,1,3,11.0,,2.460850718103072,A(1-3-11),C-C-H
A,1,3,12.0,,1.1981854180238687,A(1-3-12),C-C-H
A,1,3,13.0,,1.294278327464738,A(1-3-13),C-C-H
A,2,3,4.0,,1.9661806168149387,A(2-3-4),O-C-O
A,2,3,5.0,,1.634478295646725,A(2-3-5),O-C-C
A,2,3,6.0,,1.1020076034793176,A(2-3-6),O-C-H
A,2,3,7.0,,0.9965916633164673,A(2-3-7),O-C-H
A,2,3,8.0,,0.41549410588909763,A(2-3-8),O-C-H
A,2,3,9.0,,0.8313955698591783,A(2-3-9),O-C-H
A,2,3,10.0,,1.9043543871265016,A(2-3-10),O-C-H
A,2,3,11.0,,1.8690334271919917,A(2-3-11),O-C-H
A,2,3,12.0,,1.788100400983193,A(2-3-12),O-C-H
A,2,3,13.0,,1.7530636715993582,A(2-3-13),O-C-H
A,4,3,5.0,,0.6045267102368821,A(4-3-5),O-C-C
A,4,3,6.0,,1.108654734064993,A(4-3-6),O-C-H
A,4,3,7.0,,0.9814595131062472,A(4-3-7),O-C-H
A,4,3,8.0,,1.6996992243817843,A(4-3-8),O-C-H
A,4,3,9.0,,1.8131398432304688,A(4-3-9),O-C-H
A,4,3,10.0,,1.9162265310895892,A(4-3-10),O-C-H
A,4,3,11.0,,1.876724997828035,A(4-3-11),O-C-H
A,4,3,12.0,,0.9021507401055121,A(4-3-12),O-C-H
A,4,3,13.0,,0.38972160783456006,A(4-3-13),O-C-H
A,5,3,6.0,,0.5651932678073889,A(5-3-6),C-C-H
A,5,3,7.0,,0.7244804861346533,A(5-3-7),C-C-H
A,5,3,8.0,,1.2533181057152267,A(5-3-8),C-C-H
A,5,3,9.0,,1.2206249882706326,A(5-3-9),C-C-H
A,5,3,10.0,,1.5875911394985944,A(5-3-10),C-C-H
A,5,3,11.0,,2.481084709228399,A(5-3-11),C-C-H
A,5,3,12.0,,0.43399076169439865,A(5-3-12),C-C-H
A,5,3,13.0,,0.21498314834880194,A(5-3-13),C-C-H
A,6,3,7.0,,0.49388085876044735,A(6-3-7),H-C-H
A,6,3,8.0,,0.6986519741194679,A(6-3-8),H-C-H
A,6,3,9.0,,0.7192579484260765,A(6-3-9),H-C-H
A,6,3,10.0,,1.587570092851622,A(6-3-10),H-C-H
A,6,3,11.0,,2.764564192129409,A(6-3-11),H-C-H
A,6,3,12.0,,0.7169640125934261,A(6-3-12),H-C-H
A,6,3,13.0,,0.7468208559312954,A(6-3-13),H-C-H
A,7,3,8.0,,0.7361809121017464,A(7-3-8),H-C-H
A,7,3,9.0,,1.0678143404365414,A(7-3-9),H-C-H
A,7,3,10.0,,2.0813825608407885,A(7-3-10),H-C-H
A,7,3,11.0,,2.2709007000680153,A(7-3-11),H-C-H
A,7,3,12.0,,1.0818300696855552,A(7-3-12),H-C-H
A,7,3,13.0,,0.7761164360409168,A(7-3-13),H-C-H
A,8,3,9.0,,0.5356437638094179,A(8-3-9),H-C-H
A,8,3,10.0,,1.7352779980750532,A(8-3-10),H-C-H
A,8,3,11.0,,2.278371568058236,A(8-3-11),H-C-H
A,8,3,12.0,,1.3726145948008905,A(8-3-12),H-C-H
A,8,3,13.0,,1.4048810157803648,A(8-3-13),H-C-H
A,9,3,10.0,,1.203379443059038,A(9-3-10),H-C-H
A,9,3,11.0,,2.5512505942103973,A(9-3-11),H-C-H
A,9,3,12.0,,1.1081900417148272,A(9-3-12),H-C-H
A,9,3,13.0,,1.4296822593312208,A(9-3-13),H-C-H
A,10,3,11.0,,1.9308992032478063,A(10-3-11),H-C-H
A,10,3,12.0,,1.1541800656455774,A(10-3-12),H-C-H
A,10,3,13.0,,1.7153875169303763,A(10-3-13),H-C-H
A,11,3,12.0,,2.6053794964302344,A(11-3-12),H-C-H
A,11,3,13.0,,2.266102421703749,A(11-3-13),H-C-H
A,12,3,13.0,,0.5801377305169323,A(12-3-13),H-C-H
A,0,4,1.0,,0.5746498559317157,A(0-4-1),C-O-C
A,0,4,2.0,,1.0670172040032035,A(0-4-2),C-O-O
A,0,4,3.0,,1.5635773819615513,A(0-4-3),C-O-C
A,0,4,5.0,,0.6371916463902128,A(0-4-5),C-O-C
A,0,4,6.0,,0.19352780191564137,A(0-4-6),C-O-H
A,0,4,7.0,,0.41216100996401717,A(0-4-7),C-O-H
A,0,4,8.0,,0.572466999487909,A(0-4-8),C-O-H
A,0,4,9.0,,0.7134069022523454,A(0-4-9),C-O-H
A,0,4,10.0,,1.5706760194660982,A(0-4-10),C-O-H
A,0,4,11.0,,2.022078674399453,A(0-4-11),C-O-H
A,0,4,12.0,,1.0004200740809106,A(0-4-12),C-O-H
A,0,4,13.0,,1.0155040397887476,A(0-4-13),C-O-H
A,1,4,2.0,,0.5277377471059871,A(1-4-2),C-O-O
A,1,4,3.0,,0.9902941368109612,A(1-4-3),C-O-C
A,1,4,5.0,,1.09576904790427,A(1-4-5),C-O-C
A,1,4,6.0,,0.692618284196222,A(1-4-6),C-O-H
A,1,4,7.0,,0.7992056952374154,A(1-4-7),C-O-H
A,1,4,8.0,,0.14839124558852185,A(1-4-8),C-O-H
A,1,4,9.0,,0.30490002592774995,A(1-4-9),C-O-H
A,1,4,10.0,,1.1043487480391385,A(1-4-10),C-O-H
A,1,4,11.0,,1.4611190774195304,A(1-4-11),C-O-H
A,1,4,12.0,,1.2007539746133598,A(1-4-12),C-O-H
A,1,4,13.0,,1.5709906719042437,A(1-4-13),C-O-H
A,2,4,3.0,,0.5907208010516526,A(2-4-3),O-O-C
A,2,4,5.0,,1.6232217822885955,A(2-4-5),O-O-C
A,2,4,6.0,,1.2119335133458946,A(2-4-6),O-O-H
A,2,4,7.0,,1.1382359573188272,A(2-4-7),O-O-H
A,2,4,8.0,,0.4945576956069729,A(2-4-8),O-O-H
A,2,4,9.0,,0.6548501356610813,A(2-4-9),O-O-H
A,2,4,10.0,,0.9680996192762559,A(2-4-10),O-O-H
A,2,4,11.0,,0.9556137983487428,A(2-4-11),O-O-H
A,2,4,12.0,,1.6451547394928916,A(2-4-12),O-O-H
A,2,4,13.0,,2.082369052475027,A(2-4-13),O-O-H
A,3,4,5.0,,1.9439989673803406,A(3-4-5),C-O-C
A,3,4,6.0,,1.6525301936782522,A(3-4-6),C-O-H
A,3,4,7.0,,1.721092819269351,A(3-4-7),C-O-H
A,3,4,8.0,,1.0275095857558547,A(3-4-8),C-O-H
A,3,4,9.0,,0.9145314247426373,A(3-4-9),C-O-H
A,3,4,10.0,,0.5318964907953286,A(3-4-10),C-O-H
A,3,4,11.0,,0.5429079312807741,A(3-4-11),C-O-H
A,3,4,12.0,,1.6818006798433291,A(3-4-12),C-O-H
A,3,4,13.0,,2.4869392699581643,A(3-4-13),C-O-H
A,5,4,6.0,,0.4485641518668782,A(5-4-6),C-O-H
A,5,4,7.0,,0.8986525356190334,A(5-4-7),C-O-H
A,5,4,8.0,,1.1565073038344713,A(5-4-8),C-O-H
A,5,4,9.0,,1.0469402511532102,A(5-4-9),C-O-H
A,5,4,10.0,,1.6539390212141538,A(5-4-10),C-O-H
A,5,4,11.0,,2.4867575785475258,A(5-4-11),C-O-H
A,5,4,12.0,,0.5262789589806964,A(5-4-12),C-O-H
A,5,4,13.0,,0.5431332156130778,A(5-4-13),C-O-H
A,6,4,7.0,,0.5546336686555409,A(6-4-7),H-O-H
A,6,4,8.0,,0.7245228799715248,A(6-4-8),H-O-H
A,6,4,9.0,,0.750941175957267,A(6-4-9),H-O-H
A,6,4,10.0,,1.56061874442471,A(6-4-10),H-O-H
A,6,4,11.0,,2.1528985121923423,A(6-4-11),H-O-H
A,6,4,12.0,,0.8198586667934137,A(6-4-12),H-O-H
A,6,4,13.0,,0.8784776911796265,A(6-4-13),H-O-H
A,7,4,8.0,,0.7125217729645972,A(7-4-8),H-O-H
A,7,4,9.0,,1.040243366020308,A(7-4-9),H-O-H
A,7,4,10.0,,1.898302233458245,A(7-4-10),H-O-H
A,7,4,11.0,,2.02139478286421,A(7-4-11),H-O-H
A,7,4,12.0,,1.364207493360613,A(7-4-12),H-O-H
A,7,4,13.0,,1.048289155451741,A(7-4-13),H-O-H
A,8,4,9.0,,0.4522040481638241,A(8-4-9),H-O-H
A,8,4,10.0,,1.2141848250400606,A(8-4-10),H-O-H
A,8,4,11.0,,1.4499606737294182,A(8-4-11),H-O-H
A,8,4,12.0,,1.3231617621476335,A(8-4-12),H-O-H
A,8,4,13.0,,1.5879191537399393,A(8-4-13),H-O-H
A,9,4,10.0,,0.8656631507061067,A(9-4-10),H-O-H
A,9,4,11.0,,1.4473420917721123,A(9-4-11),H-O-H
A,9,4,12.0,,0.9914109196579062,A(9-4-12),H-O-H
A,9,4,13.0,,1.5805158497000604,A(9-4-13),H-O-H
A,10,4,11.0,,0.9207293307445256,A(10-4-11),H-O-H
A,10,4,12.0,,1.2407363092412498,A(10-4-12),H-O-H
A,10,4,13.0,,2.1383545877045873,A(10-4-13),H-O-H
A,11,4,12.0,,2.1611237528962177,A(11-4-12),H-O-H
A,11,4,13.0,,3.0278082243064994,A(11-4-13),H-O-H
A,12,4,13.0,,0.8999829879725065,A(12-4-13),H-O-H
A,0,5,1.0,,0.6168437277554657,A(0-5-1),C-C-C
A,0,5,2.0,,1.0434632974631721,A(0-5-2),C-C-O
A,0,5,3.0,,1.5702249255741576,A(0-5-3),C-C-C
A,0,5,4.0,,1.9204114874048936,A(0-5-4),C-C-O
A,0,5,6.0,,0.49049736645770764,A(0-5-6),C-C-H
A,0,5,7.0,,0.5022031662979282,A(0-5-7),C-C-H
A,0,5,8.0,,0.47785457458823427,A(0-5-8),C-C-H
